,author,categories,content,date,title
233,876.0,"[12, 20]","<p>Në një reagim të tij bërë në llogarinë e tij në facebook, thotë se po kërkon nga Kuvendi i Kosovës, që mandati i Dhomave të Specializuara të zgjas deri në njoftimin e përfundimit të bërë nga Këshilli i Bashkimit Europian.</p>
<p>Thaçi shprehet opitimist se këtë iniciativë të tij do ta përkrahin deputetët, meqë sipas tij ka nevojë për tu qartësuar mënyra e mbylljes së Dhomave të Specializuara.</p>
<p>”Politika nuk duhet të ndërhyjë në drejtësi dhe as drejtësia në politikë. Kjo ishte bindja ime në çdo hap të mbështetjes për krijimin e gjykatave ndërkombëtare dhe paneleve speciale në këto njëzet vitet e fundit. Kjo vazhdon të jetë bindja ime edhe tash kur nga Kuvendi i Republikës së Kosovës po kërkoj që mandati i Dhomave të Specializuara dhe Zyrës së Prokurorit të Specializuar të zgjasë deri kur njoftimi i përfundimit të mandatit të bëhet nga Këshilli i Bashkimit Evropian në konsultim me Qeverinë e Republikës së Kosovës. Kemi nevojë për qartësi sa i përket mënyrës sesi mbyllen Dhomat e Specializuara, prandaj besoj se deputetët do ta përkrahin këtë iniciativë timen. HTH” <strong>/Lajmi.net/</strong></p>
<div id=""fb-root""></div>
<p><script async=""1"" defer=""1"" crossorigin=""anonymous"" src=""https://connect.facebook.net/de_DE/sdk.js#xfbml=1&amp;version=v8.0"" nonce=""pcQBw7du""></script></p>
<div class=""fb-video"" data-href=""https://www.facebook.com/HashimThaciOfficial/videos/665026434109997"" data-width=""640"">
<blockquote cite=""https://www.facebook.com/HashimThaciOfficial/videos/665026434109997/"" class=""fb-xfbml-parse-ignore""><p><a href=""https://www.facebook.com/HashimThaciOfficial/videos/665026434109997/"">Videomesazh i presidentit Thaçi për qytetarë.</a></p>
<p>Adresimi i presidentit Thaçi për qytetarë</p>
<p>Gepostet von <a href=""https://www.facebook.com/HashimThaciOfficial/"">Hashim Thaçi</a> am Montag, 24. August 2020</p></blockquote>
</div>
",2020-08-24T19:25:17,Thaçi kërkon nga Kuvendi t&#8217;ia zgjatë mandatin Speciales deri në njoftimin e përfundimit nga KE-së
234,876.0,"[12, 13]","<p>Zëdhënësi i qeverisë gjermane Steffen Seibert, gjatë një konference për mediat duke folur për krizën në Bjellorusi, mbështeti propozimin e kryeministrit Edi Rama për ndërmjetësim në Bjellorusi. Ai shprehu bindjen se OSBE mund të ndihmojë në ndërmjetësimin e dialogut në Bjellorusi.</p>
<p>“Një dialog mes drejtuesve të shtetit dhe shoqërisë bjelloruse është urgjent duke parë situatën. E përsërisim edhe njëherë bindjen tonë që OSBE-ja mund të ndihmojë në ndërmjetësimin e dialogut dhe për këtë fakt përshëndesim kryeministrin Edi Rama, kreu i OSBE-së, për gatishmërinë për ndërmjetësim që e ka shprehur edhe në një letër drejtuar z. Lukashenko”, tha zëdhënësi i kancelares gjermane Angela Merkel.</p>
<p>Gjithashtu, ai dënoi raportimet për dhunën kundër manifestuesve paqësorë në Bjellorusi dhe kërkoi hetim për viktimat dhe lirimin e menjëhershëm të të burgosurve.</p>
<p>Kryetari i OSBE-së, kryeministri dhe ministri për Evropën dhe Punët e Jashtme të Shqipërisë, Edi Rama dhe ministrja suedeze e Punëve të Jashtme, Ann Linde, vendi i të cilës do të marrë presidencën e radhës të kësaj organizate, përsëritën një propozim ndërmjetësimi për presidentin bjellorus, Alexander Lukashenko.</p>
<p>Në këtë letër, kreu i OSBE-së, kryeministri Edi Rama dhe ministrja suedeze e Punëve të Jashtme, Ann Linde theksuan se “si kryetarët e tanishëm dhe të ardhshëm në detyrë të Organizatës për Sigurinë dhe Bashkëpunimin në Evropë, ne jemi duke ndjekur nga afër dhe me shqetësim zhvillimet në Bjellorusi. Ne dëshirojmë të përsërisim ofertën tonë për vizitë, për të dëgjuar pikëpamjet mbi situatën dhe për të diskutuar për sfidat aktuale në vend”.</p>
<p>“Bjellorusia është një anëtare e vlerësuar në organizatën tonë dhe ne jemi të gatshëm të manifestojmë mbështetjen tonë për Bjellorusinë”, theksuan ata.</p>
<p>Përveç kësaj, kryeministri shqiptar, Edi Rama zhvilloi ditë më parë një bisedë telefonike me ministrin e Punëve të Jashtme të Rusisë, Sergei Lavrov për situatën në Bjellorusi.</p>
<p>Më shumë se 100.000 manifestues iu bashkuan dje një manifestimi në Minsk kundër Lukashenkos./Atsh</p>
",2020-08-24T19:19:16,​Gjermania: Rama të jetë ndërmjetës në dialogun për krizën në Bjellorusi
235,906.0,"[6, 90]","<p>Nushi dhe BimBimma kishin paralajmëruar tash e një kohë se do sjellin një bashkëpunim, dhe para pak minutave dyshja lëshuan duetin, shkruan lajmi.net.</p>
<p>Kënga mban titullin ‘Besa Besë’ dhe është shoqëruar edhe me videoklip nga reperët, të cilët kishin shkëputur disa pjesë nga momentet kur artistët shqiptarë me famë ndërkombëtare bën shqiponjën me duar.</p>
<p>Teksti i këngës është prodhim i tyre, ndërsa miksimin dhe masterizimin e bënë MarcoTolo dhe Benny be. <strong>/Lajmi.net/</strong></p>
<p><iframe title=""Nush X BimBimma - Besa Besë (Prod.Sinkronmusic)"" width=""640"" height=""360"" src=""https://www.youtube.com/embed/xSuZvB6SNwc?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe></p>
",2020-08-24T19:13:07,Nush dhe BimBimma publikojnë këngën ‘Besa Besë’
236,903.0,"[12, 21]","<p>Emërimi ndodhi teksa Trump zbarkoi në Karolinën e Veriut të hënën, pasi e zbuloi më herët gjatë ditës planin e tij prej 49 pikësh për mandatin e tij të dytë, duke përfshirë një &#8220;kthim në normalitet&#8221; deri vitin e ardhshëm, shkruajnë mediet e huaja, transmeton lajmi.net.</p>
<p>Plani përqendrohet gjithashtu në krijimin e 10 milionë vendeve të reja pune për 10 muaj.</p>
<p>Trump planifikohet të flasë gjatë orës 10:00 të mbrëmje në katër netët e Konventës Republikane, ku ai do të pranojë zyrtarisht emërimin e tij për të kandiduar për rizgjedhje të enjten në mbrëmje. <strong>/Lajmi.net/</strong></p>
",2020-08-24T18:59:19,Donald Trump nominohet zyrtarisht si kandidat për president nga radhët e Republikanëve
237,878.0,"[15, 16]","<p>Presidenti historik i Interit, që në vitin 2010 skuadra nën pronësinë e tij fitoi Ligën e Kampionëve, ka folur sërish për çështjen e Lionel Messit.</p>
<p>“Unë vetëm mund ta imagjinoj që Interi tashmë ka provuar”, ka deklaruar Moratti, përcjell lajmi.net.</p>
<p>“Unë pash reklamën e Sunning që përdori hijen e Messit në katedralen Duomo, dhe kjo më bën të mendoj se ata kanë provuar të paktën. Nëse jo, atëherë ata do të bëjnë një përpjekje së shpejti”.</p>
<p>“Nuk është një marrëveshje e thjeshtë në një nivel ekonomik, le të jemi të qartë, por pengesa më e madhe për të kapërcyer është ajo që dëshiron Lionel Messi”.<strong>/Lajmi.net/</strong></p>
",2020-08-24T18:57:14,&#8220;Interi do të bëjë përpjekje për transferimin e Messit&#8221;
238,906.0,"[6, 90]","<p>Reperi gjatë muajit korrik kishte lansuar albumin e tij të parë profesional me të cilin theu rekorde të shumta, shkruan lajmi.net.</p>
<p>Reperi pas suksesit të arritur me albumin ‘Mozart’, ka publikuar një shkrim në Instagram, ku në një farë mënyre ironizon me kolegët.</p>
<p>“Unë e kam kompleksuar tregun, e di”, ka shkruar ai në mbishkrimin e imazhit.<strong> /Lajmi.net/</strong></p>
<p><img class=""alignnone size-full wp-image-102214883"" src=""https://lajmi.net/wp-content/uploads/2020/08/mOz.jpg"" alt="""" width=""456"" height=""848"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/mOz.jpg 456w, https://lajmi.net/wp-content/uploads/2020/08/mOz-161x300.jpg 161w"" sizes=""(max-width: 456px) 100vw, 456px"" /></p>
",2020-08-24T18:54:20,Pas suksesit të albumit Mozzik thotë: Unë e kam kompleksu tregun
239,878.0,"[15, 16]","<p>Britanikët patën rënë dakord për organizimin e dy super meçeve gjatë dy viteve të ardhshme, dhe shanset për organizimin e parë në fillim të vitit të ardhshëm duken shumë të mundshme, pasi Dillian Whyte u hoq nga pozicioni i detyrueshëm për Tyson Furyn.</p>
<p>Whyte duhej të ndeshjes me fituesin e përballjes Fury – Wilder, por i është mohuar ky meç, pasi humbi sfidën ndaj Alexander Povetkin.</p>
<p>Është presidenti i WBC, Mauricio Sulaman, që ka konfirmuar që Fury është i lirë të luftojë këdo nëse e mposht Wilderin.<strong>/Lajmi.net/</strong></p>
",2020-08-24T18:43:19,Fury e ka rrugën e hapur për të sfiduar Joshuan
240,876.0,"[12, 27]","<p>“Vetëm 10 kilometra nga qyteti, Parku i Pishave është mushkëria e Ferizajt, zona e gjelbër më e gjerë në shërbim të shëndetit e rekreacionit të qytetarëve”, shkruan kryetari i Komunës së Ferizajt, Agim Aliu në një postim në Facebook.</p>
",2020-08-24T18:40:05,"​Parku i Pishave mes Rahovicës dhe Mirosalës, gati për vizitorë"
241,899.0,"[12, 20, 117229]","<p>Përmes një postimi në Facebook, Ahmeti ka shkruar se në takimin me Hotin dhe kabinetin e tij, u diskutua për vendimin për fillimin e mësimit në vend.</p>
<p><strong>Postimi i plotë: </strong></p>
<p>Sot së bashku me homologët nga komunat e tjera, takuam Kryeministrin Hoti dhe ekipin e tij për të diskutuar rreth vendimit për fillimin e mësimit në vendin tonë.</p>
<p>Në takim u diskutua rreth vendimit për shkollat ku qeveria ka vendosur që të jenë tri (3) skenare për fillimin e mësimit, ndërsa komunat të vendosin se cilin skenar të zgjedhin sipas gjendjës në komunat e tyre.</p>
<p>Edhe më tutje vazhdojmë të ballafaqohemi me probleme nga më të ndryshmet dhe si Kryetar i Komunës së Prishtinës kam ngritur çështjen që ne nuk e kemi as sasinë me të vogël të informatave për shkollat në menyrë që të kemi një vendim se a duhet të hapen apo jo shkollat në vendin tonë.</p>
<p>Prishtina ndoshta është e vetmja komunë që bënë teste serologjike dhe atë që e kemi pa nëpër çerdhet tona është që tash ne e kemi mbrri një kulm të infektimit dhe me shpresë që numrat e përgjithshëm të stabilizohen duhet që bashkarisht ti marrim vendimet e përbashkëta me shumë kujdes dhe të shohim mënyrën se si ecim përbara bashkarisht <strong>/Lajmi.net/ </strong></p>
",2020-08-24T18:33:23,Ahmeti pas takimit me Hotin: S’kemi asnjë informatë për shkollat se a duhet të hapen apo jo
242,903.0,"[12, 21, 117229]","<p>Ata thonë se sekuencat e gjenomit tregojnë se dy llojet e virusit janë &#8220;totalisht të ndryshme&#8221;, duke e bërë atë rastin e parë të vërtetuar që iu është rikthyer koronavirusi, shkruan BBC, transmeton lajmi.net.</p>
<p>Organizata Botërore e Shëndetit paralajmëron se është e rëndësishme të mos nxjerren konkludime duke u bazuar me rastin e këtij pacienti.</p>
<p>Ekspertët thonë se ri-infektimet mund të jenë të rralla dhe jo domosdoshmërisht serioze.</p>
<p>Ka pasur më shumë se 23 milion raste të infeksionit koronavirus në të gjithë botën.</p>
<p>Ky raport, i dalë nga Universiteti i Hong Kongut, thotë se burri kaloi 14 ditë në spital para se të shërohej nga virusi, por më pas, pavarësisht se nuk kishte simptoma të tjera, rezultoi pozitivisht për virusin për herë të dytë, pas një testi nëpërmjet pështymës.</p>
<p>&#8220;Ky është një shembull shumë i rrallë i rifektimit&#8221;, tha Brendan Wren, profesor i patogjenezës mikrobike, në Shkollën e Higjienës dhe Mjekësisë Tropikale në Londër.</p>
<p>Dr Jeffrey Barrett, konsulent i lartë shkencor për projektin e gjenomit Covid-19 në Institutin Wellcome Sanger, tha se &#8220;duke pasur parasysh numrin e të të infektuarve globalisht deri më sot, të hasesh me ri-infektim nuk është aq befasuese, ani pse është dukuri shumë e rrallë&#8221;.</p>
<p>&#8220;Ka gjasa që kur të ndodhin, infeksionet e dyta të mos jenë serioze&#8221;, shtoi tutje Dr. Barrett. <strong>/Lajmi.net/</strong></p>
",2020-08-24T18:31:22,Raportohet pacienti i parë në botë i infektuar për herë të dytë me Covid-19
243,899.0,"[12, 20]","<p>“Ne sot patëm takim me kryeministrin dhe ministrat e linjave. Është diskutuar për çështjet e arsimit – nisjen e mësimit më 1 shtator. Çështje ishte rishikimi i masave dhe që gastronomisë t’i mundësohet të punojë deri në 24:00. Pastaj pishinat dhe fushat e futbollit të vogël që t’u mundësohet ta ushtrojnë veprimtarinë sipas masave të IKSHKP”.</p>
<p>“Pati kërkesa nga komunat rreth buxhetit dhe problemet që kanë për nisjen e fillimit të vitit të ri shkollor. Brenda kësaj jave besoj se Qeveria do të dalë me rekomandime të reja”, është shprehur Gashi.</p>
<p>Në Info Magazine, Gashi i cili drejton Komunën e Obiliqit, ka thënë se për çështjen e hapjes së shkollave ka komuna që pritet të kenë telashe.</p>
<p>“Mësimi do të fillojë më 1 shtator për parashkollorët, klasat 1, 2 dhe 3 kurse me 7 shtator pritet për klasat 4 dhe 5 dhe nga 10 shtatori për klasat tjera. Këto janë rekomandime që kanë ardhur nga ministria bazuar në rekomandimet e IKSHPK”.</p>
<p>“Është një problem sepse secila komunë ka specifikat e veta dhe oraret e mësimit. Ka komuna që për shkak të hapësirave të kufizuara e kanë të vështirë. Në Obiliq i kemi shumicën e shkollave me vetëm një ndërrim. Mund t’i shfrytëzojmë shkollat edhe në ndërrimin e dytë”.</p>
",2020-08-24T18:24:39,Gashi: Disa komuna do ta kenë të vështirë zhvillimin e procesit mësimor për shkak të hapësirave
244,876.0,"[12, 21]","<p>Autoritetet thanë që një ekip shpëtimi tërhoqi 28 persona nga rrënojat e një ndërtese që u rrënua për shkak të shirave të mëdha, ndërsa vendasit u bashkuan me një operacion në vendin e katastrofës në Mahad, rrethi Raigad, rreth 200 kilometra në jug të Mumbai.</p>
<p>Rrënimet e ndërtesave janë të zakonshme gjatë shirave në periudhën qershor-shtator në Indi.</p>
<p>Numri i vdekjeve nga katastrofat që lidhen me shirat e dendura këtë vit ka arritur në 1.200, përfshirë më shumë se 800 jetë të humbura vetëm në Indi.</p>
<p><img src=""https://outlook.office365.com/actions/ei?u=http%3A%2F%2Fclient.kosovapress.com%2Fpublic%2Fuploads%2Fimage%2Fegmadf1uwae59ir.jpeg&amp;d=2020-08-24T16%3A21%3A30.368Z"" data-imagetype=""External"" data-connectorsauthtoken=""1"" data-imageproxyendpoint=""/actions/ei"" data-imageproxyid="""" /></p>
<p><img src=""https://outlook.office365.com/actions/ei?u=http%3A%2F%2Fclient.kosovapress.com%2Fpublic%2Fuploads%2Fimage%2Fegmadf2umaarioz.jpeg&amp;d=2020-08-24T16%3A21%3A30.368Z"" data-imagetype=""External"" data-connectorsauthtoken=""1"" data-imageproxyendpoint=""/actions/ei"" data-imageproxyid="""" /></p>
<p><img src=""https://outlook.office365.com/actions/ei?u=http%3A%2F%2Fclient.kosovapress.com%2Fpublic%2Fuploads%2Fimage%2Fegmadfyu8aiffn6.jpeg&amp;d=2020-08-24T16%3A21%3A30.368Z"" data-imagetype=""External"" data-connectorsauthtoken=""1"" data-imageproxyendpoint=""/actions/ei"" data-imageproxyid="""" /></p>
",2020-08-24T18:22:11,​90 njerëz bllokohen nën rrënojat e një ndërtese në Indi
245,903.0,"[91, 98]","<p>Jake Kolar filmoi ndodhinë pasi ai dhe një koleg u futën në ujë për të kërkuar një balenë, e cila noton në shpinë, shkruan Daily Mail, transmeton lajmi.net.</p>
<p>Klipet e shkurtra tregojnë momentin kur grabitqari ngulë dhëmbët në balenë, pastaj noton pranë anijës së rojeve të shpëtimit dhe godet një skiatore të tyre.</p>
<p>Ngjarja mësohet të ketë ndodhur më 31 korrik. <strong>/Lajmi.net/</strong></p>
<p><iframe id=""molvideoplayer"" title=""MailOnline Embed Player"" src=""https://www.dailymail.co.uk/embed/video/2231542.html"" width=""698"" height=""573"" frameborder=""0"" scrolling=""no"" allowfullscreen=""allowfullscreen""></iframe></p>
",2020-08-24T18:19:43,Momenti i frikshëm kur peshkaqeni e gllabëron një balenë 5-metërshe
246,878.0,"[15, 16]","<p>UEFA ka vendosur që Lincoln të kalojë tutje në Ligën e Evropës, pas dështimit për t’u zhvilluar ndeshja ditën e shtunë, kur te FC Prishtina u paraqiten tetë raste me COVID.</p>
<p>Është presidenti i klubit Lincoln që ka folur, duke thënë se e kanë pritur një vendim të tillë.</p>
<p>“Megjithëse ka qenë një fundjavë shqetësuese, ne ishim thellë të sigurt që UEFA do të vendoste në favorin tonë. Ne nuk kemi mundur të shohim se kjo do të ndodhte ndryshe”, ka deklaruar ai, përcjell lajmi.net.</p>
<p>“Na vjen keq që kemi kaluar në raundin tjetër në këtë mënyrë, pasi do të donim ta kishim bërë atë në fushë. Ekipi ishte i përgatitur mirë, dhe lojtarët ishin shumë të motivuar për ta bërë punën”.<strong>/Lajmi.net/</strong></p>
",2020-08-24T18:18:25,"Eliminuan Prishtinën me rezultat zyrtar, vjen reagimi i Lincoln"
247,899.0,"[12, 117229]","<p>Si pjesë e përpjekjeve të përbashkëta për ta luftuar përhapjen e virusit korona, UNICEF-i, me përkrahjen e Qeverisë së Japonisë, sot i dhuroi Ministrisë së Shëndetësisë një donacion prej 367, 580 pajisje personale mbrojtëse (PMP).</p>
<p>Ku 10% e këtyre pajisjeve do të shpërndahen në Qendrat e Mjekësisë Familjare në Mitrovicë dhe Gracanicë.</p>
<p>Postimi i plotë:</p>
<p>Pranuam donacionin e radhës me pajisje mjekësore nga UNICEF-i prej 7.4 tonelatave, që do të ndikojë në përmirësimin e furnizimeve në të gjitha komunat dhe shërbimet klinike. Po ashtu nga UNICEF, në shtator vjen kontingjenti i radhës së ndihmave me pajisje mbrojtëse profesionale me mbi 30 ton.</p>
<p>Ndihma e partnerit tonë UNICEF është jetike në këtë kohë të vështirë. Na ka ndihmuar edhe në zbatim të Planit Strategjik të Komunikimit për Covid-19. Përme<span class=""text_exposed_show"">s kontakteve me UNICEF dhe partnerët e tjerë po përpiqemi të futemi në radhë për sigurimin e vaksinës kundër Covid-19 (në rast se e njëjta zhvillohet dhe aprovohet për përdorim). Ne si Ministri kemi një listë të gjatë me donacionet e dhuruara nga donatorët e ndryshëm.<br />
</span></p>
<p><span class=""text_exposed_show"">Shprehim falënderim dhe mirënjohje për këtë përkrahje të rëndësishme nga miqtë tanë.<br />
Ju faleminderit UNICEF! /<strong>Lajmi.net/ </strong></span></p>
",2020-08-24T18:07:58,UNICEF dhe qeveria japoneze sigurojnë pajisje mbrojtëse për punëtorët shëndetësorë në Kosovë
248,906.0,"[6, 90]","<p>Zaimina prej kohësh e ka bërë publike marrëdhënien e shëndetshme që gëzon me vajzat e bashkëshortit të saj teksa herë pas here ndan edhe foto e video në Instagram.</p>
<p>Ditën e sotme, Kristel ka festuar 15 vjetorin dhe Zaimina i ka përgatitur një super festë në oborrn e shtëpisë së saj ku ka ndarë edhe pamjet me ndjekësit.</p>
<p>Kujtojmë se këngëtarja ka bërë edhe vitet e shkuara të njëjtën gjë duke treguar gjithnjë e më shumë lidhjen e ngushtë me vajzat.<img class=""alignnone size-full wp-image-102214844"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_11-29.jpg"" alt="""" width=""738"" height=""765"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_11-29.jpg 738w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_11-29-289x300.jpg 289w"" sizes=""(max-width: 738px) 100vw, 738px"" /> <img class=""alignnone size-full wp-image-102214845"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_12-30.jpg"" alt="""" width=""738"" height=""668"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_12-30.jpg 738w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_12-30-300x272.jpg 300w"" sizes=""(max-width: 738px) 100vw, 738px"" /></p>
",2020-08-24T18:07:03,Zaimina i organizon  festë vajzës së bashkëshortit për ditëlindje
